Profit Margin,Debt Ratio,ROA,2019 PRICE VAR [%]
80.87730271,2.865072008,5.840604517,39.60943346
80.86669872,2.863052471,5.839370054,39.58217714
80.73937685,2.850073973,5.834675858,39.57306711
80.67098767,2.846218325,5.813104583,39.50198749
80.63602484,2.842199777,5.802864571,39.47093094
80.62668665,2.841051025,5.794553325,39.43326174
80.45223149,2.840059791,5.788990826,39.42587573
80.43646926,2.838892832,5.788981883,39.38700151
80.41381618,2.830787842,5.785693338,39.38036161
80.3979214,2.826379542,5.781630308,39.35767632
80.35015753,2.824833062,5.76896973,39.3349714
80.33550527,2.824348723,5.765549991,39.30130907
80.28089745,2.824161234,5.758622123,39.282816
80.13574713,2.807678832,5.753975595,39.27951265
80.09782809,2.806055266,5.746192893,39.27109291
80.08701473,2.801494953,5.734454981,39.25823361
80.08402831,2.794121285,5.712942639,39.22502218
80.00574715,2.788865742,5.696485423,39.21144438
79.98273181,2.787330177,5.692772165,39.12453667
79.9624682,2.786044627,5.648309179,39.10446853
79.95904651,2.77817221,5.644724907,39.09587682
79.91013566,2.761460191,5.642801565,39.08455662
79.88626561,2.754345299,5.633564884,39.08176477
79.81410808,2.748154725,5.61524423,39.07148517
79.69984541,2.739261821,5.610946095,39.03482878
79.68422277,2.720403023,5.600657342,39.00520241
79.65031108,2.718155404,5.594159914,38.96923815
79.59676181,2.717230338,5.588516269,38.93267257
79.58236501,2.716333091,5.581824109,38.88888507
79.55171705,2.714959464,5.58182169,38.87711282
79.53431684,2.714959464,5.581631359,38.86275174
79.48673858,2.690753362,5.577730017,38.83196591
79.33397068,2.685434515,5.562153603,38.78252712
79.31165555,2.678443347,5.550188306,38.7555525
79.29220984,2.669978137,5.5440449,38.70292088
79.21508441,2.667251209,5.542047771,38.68744455
79.1728554,2.666797874,5.541149125,38.66630264
79.15314551,2.658482785,5.523034844,38.65219591
79.116874,2.656127154,5.515085606,38.63786941
79.11621833,2.653777954,5.513834786,38.62080291
79.06855289,2.647142857,5.509564266,38.60670955
79.06059745,2.640266047,5.494722853,38.58528014
79.03331034,2.633564796,5.493468025,38.57934249
78.98885279,2.633149493,5.491305954,38.42195691
78.97197965,2.623606151,5.489928626,38.41262029
78.93444031,2.619413838,5.4882206,38.40905496
78.85853923,2.612540087,5.474846355,38.32248028
78.7177736,2.608913974,5.474393444,38.30659279
78.67129317,2.57413245,5.466571615,38.30499214
78.62610641,2.572167734,5.466438713,38.29044336
78.55930318,2.568032725,5.463840329,38.24803962
78.53370004,2.566231818,5.462936008,38.24324762
78.48562295,2.566130433,5.462771603,38.23867281
78.47158918,2.564494554,5.460854286,38.23068882
78.45549456,2.562666003,5.459892619,38.21056539
78.45285053,2.55347918,5.459092533,38.21022306
78.42195796,2.548778798,5.454841491,38.21016035
78.37768866,2.546810804,5.432044683,38.1578902
78.37748965,2.546353523,5.424852517,38.15384889
78.37495716,2.545291539,5.424156418,38.14757171
78.26848242,2.538003608,5.415751356,38.14354364
78.22904068,2.530620508,5.403196844,38.1405594
78.09887128,2.530179105,5.396677148,38.11666801
78.06751932,2.524734463,5.389851584,38.07017805
78.03712036,2.522820218,5.388146403,38.06371171
78.02335776,2.515178257,5.385089341,38.0626266
77.94057407,2.51190543,5.382500904,38.0566076
77.88872247,2.510225834,5.379775802,38.05592099
77.85431016,2.505569322,5.365658345,38.03322469
77.83361251,2.485518863,5.354158805,38.01680109
77.83361251,2.480851641,5.352981156,38.01498114
77.78737127,2.478904138,5.341753175,38.01041141
77.72918823,2.478570342,5.339248158,37.99217327
77.67202758,2.467717971,5.338940202,37.96486859
77.66607547,2.464949297,5.335308823,37.95054989
77.65504753,2.463646838,5.330360091,37.95002825
77.65251504,2.455579817,5.329844419,37.90295947
77.64705882,2.451923077,5.325683215,37.87634372
77.64705882,2.44669599,5.322092345,37.82444166
77.64138413,2.437640311,5.314422776,37.77245017
77.62328916,2.434600232,5.307778713,37.73841208
77.53988503,2.425789318,5.302036975,37.68115817
77.52300071,2.42527339,5.299167013,37.65745811
77.51756619,2.421844848,5.292403419,37.65689613
77.45786785,2.420690959,5.291668759,37.6198554
77.37259011,2.417685988,5.283225244,37.59035681
77.35142201,2.403236992,5.278292901,37.58959788
77.29343766,2.390659288,5.27772863,37.52395091
77.28086411,2.384055838,5.277685133,37.51316575
77.27170839,2.384055838,5.267801804,37.51027531
77.21523696,2.383713439,5.246116559,37.51012651
77.19409644,2.380728333,5.239552333,37.50000233
77.13434763,2.376310017,5.232103032,37.49224275
77.11394845,2.372539535,5.2273541,37.49134943
77.10730372,2.369304907,5.224783042,37.47948764
77.0800594,2.363385035,5.219313969,37.46379167
77.0361991,2.359352709,5.217502836,37.39857391
76.91682562,2.350877193,5.214582372,37.38199781
76.85872437,2.333603514,5.21292238,37.37023313
76.82950866,2.326483133,5.20774933,37.29959844
76.77302434,2.325884301,5.204428286,37.29699674
76.71142417,2.322112277,5.194242768,37.21981347
76.70591787,2.32172471,5.192346318,37.16337627
76.67407931,2.314842713,5.191070384,37.1478908
76.63316583,2.309797021,5.190068899,37.12924385
76.62417563,2.309472182,5.161994045,37.05565058
76.62102406,2.309187212,5.158828566,37.03862288
76.61038801,2.29875092,5.149541904,37.00604893
76.51227773,2.287545585,5.148197895,36.99580706
76.47014608,2.282425114,5.146839401,36.99290278
76.43574634,2.279874579,5.146107314,36.98702614
76.42235007,2.262444477,5.140471835,36.9831456
76.42152116,2.261651066,5.135678099,36.97917783
76.32929801,2.260278845,5.134241354,36.97397835
76.32765954,2.258526731,5.134241354,36.93855357
76.30790424,2.255547283,5.129597198,36.93123681
76.29852299,2.254025101,5.126757534,36.91170888
76.26833615,2.253664112,5.100387602,36.90476334
76.20433307,2.253237672,5.098570446,36.87042882
76.20332721,2.251813596,5.090562059,36.83391501
76.17318811,2.251419969,5.080764991,36.82496297
76.13262674,2.249639314,5.078674467,36.80340082
76.13254442,2.247459081,5.074945501,36.77314007
76.04540245,2.2460439,5.067026069,36.76875079
76.01422532,2.245854094,5.065863689,36.7267631
75.99277978,2.233291011,5.058235615,36.72614452
75.99103412,2.232551651,5.052082109,36.71231892
75.98834228,2.22570525,5.049604738,36.69301055
75.914694,2.214663854,5.046013399,36.66610712
75.84612053,2.213519496,5.041119299,36.6586801
75.83622809,2.213339943,5.03406345,36.65712709
75.82768965,2.205519285,5.033937219,36.6448204
75.77658903,2.201084666,5.025206671,36.64309152
75.69691895,2.20074876,5.003631616,36.61506688
75.68354871,2.199326076,5.001695069,36.58778718
75.64943989,2.199051901,5.000216272,36.566942
75.53884206,2.192793442,4.995399228,36.49527474
75.53210408,2.184847837,4.98282151,36.49312263
75.52797417,2.176834956,4.977239701,36.47058048
75.49471718,2.176003448,4.973622387,36.45852876
75.47233047,2.172895612,4.967877068,36.44047801
75.4455785,2.169083504,4.966382564,36.43271321
75.36349771,2.162610538,4.961298144,36.41234977
75.34227964,2.160353885,4.957403705,36.34352143
75.34205652,2.150924418,4.947593314,36.34218335
75.25753792,2.150500774,4.93683437,36.32542461
75.21114212,2.143583759,4.934992571,36.31840872
75.2038835,2.142794221,4.925289667,36.31359496
75.09588649,2.140953646,4.925039675,36.29202305
75.08564737,2.138417155,4.922679131,36.28318304
75.05210311,2.127601657,4.920713875,36.27915285
75.04348633,2.124233169,4.917065862,36.27380306
74.99444815,2.122284674,4.911887417,36.21393523
74.99219494,2.099074804,4.91153788,36.20857155
74.96848298,2.096521027,4.909678012,36.17977983
74.95336121,2.094454015,4.908042671,36.17609247
74.91931826,2.09242812,4.906289488,36.15029142
74.88958991,2.090519923,4.895782841,36.14100542
74.87290259,2.088496561,4.893469283,36.14049916
74.76630493,2.087585324,4.8914527,36.07921034
74.64028604,2.083671435,4.889628946,36.06199267
74.59225173,2.083429813,4.888476387,36.04938196
74.57097583,2.081308083,4.886723752,36.04025582
74.56249421,2.074279431,4.88089164,36.00442805
74.54371487,2.066420664,4.877244151,35.93094252
74.53611259,2.062395905,4.875539929,35.89276828
74.49719465,2.061781298,4.875253802,35.78275091
74.44895633,2.056548503,4.872288152,35.76470489
74.44595195,2.039671784,4.870546014,35.75484151
74.44585628,2.038352594,4.85908765,35.72401232
74.42034405,2.036581617,4.85184985,35.68192222
74.39780093,2.034991934,4.847352195,35.64490577
74.38526253,2.032118392,4.84542349,35.63384629
74.30982021,2.022764228,4.835258793,35.62652576
74.25113482,2.012667555,4.832676674,35.62050365
74.23917674,2.01225868,4.830514997,35.58123854
74.18567952,2.011263073,4.829957442,35.55399409
74.15000261,2.009845181,4.821975142,35.53223653
74.1193382,2.006026917,4.818054705,35.52441606
74.09239664,2.005090901,4.813098709,35.50525501
74.0391936,1.995546541,4.808910602,35.50214994
74.02429102,1.995205451,4.808312568,35.48193795
73.96182085,1.989691832,4.796687792,35.4758858
73.95699867,1.980357802,4.793276513,35.46935998
73.95402632,1.978971521,4.792979298,35.46809674
73.88598872,1.977809937,4.791391255,35.4406379
73.82577408,1.962986722,4.78191713,35.40382974
73.82234186,1.962928252,4.779799956,35.34587157
73.81756375,1.960174981,4.770966733,35.344836
73.81463367,1.958624672,4.759960519,35.26735358
73.80798816,1.957030182,4.758499138,35.25369449
73.76963351,1.950741962,4.747069141,35.22504756
73.71675051,1.949503232,4.737195531,35.22457105
73.70786843,1.947918962,4.737195531,35.18518335
73.70305126,1.940341412,4.737195531,35.16791867
73.69070209,1.938932166,4.737195531,35.16752498
73.64668742,1.936397636,4.73695868,35.15687651
73.63618076,1.930208333,4.725948798,35.1414428
73.63260516,1.930208333,4.725281032,35.12270464
73.626895,1.92852388,4.708382282,35.10307871
73.53181077,1.928124483,4.702627939,35.09933608
73.51962158,1.926442641,4.700866687,35.02934795
73.47476692,1.924157393,4.700225917,35.01244317
73.38686583,1.92410917,4.692441657,35.00275256
73.35785708,1.916699658,4.688236949,34.9978188
73.29622556,1.91543033,4.67311628,34.99268477
73.27864512,1.910398733,4.671654198,34.98817996
73.20351257,1.909310381,4.669194903,34.98775183
73.17037218,1.908660809,4.667741322,34.9491572
73.1638938,1.907284768,4.663493326,34.94312158
73.14281772,1.905334613,4.66321455,34.90227068
73.12773579,1.903145104,4.661003481,34.89598363
73.11492792,1.896636191,4.649417844,34.89517014
73.1008188,1.88710815,4.642599832,34.89294246
73.05303446,1.883277308,4.641615213,34.86750541
73.04619716,1.88280938,4.637192391,34.84752662
72.98264294,1.877935266,4.62301335,34.83501789
72.96533254,1.872769582,4.620153515,34.83333588
72.91968156,1.869793478,4.612142114,34.82855692
72.89129357,1.869346861,4.60847911,34.81992922
72.83294393,1.86555107,4.589863921,34.78260729
72.81879195,1.86529408,4.582285555,34.69172958
72.71214791,1.862908606,4.567202278,34.67752447
72.68244463,1.861618805,4.556325786,34.67562111
72.62042719,1.846614398,4.55580153,34.57917723
72.61580072,1.845641973,4.553971932,34.57320992
72.59455873,1.844938425,4.551636091,34.56250427
72.55399146,1.837070822,4.551156929,34.5314085
72.44542135,1.837010693,4.534178611,34.52956736
72.33148381,1.83399953,4.532755712,34.48261783
72.23428178,1.825346618,4.527802195,34.46492579
72.22328737,1.824088143,4.525779382,34.46355476
72.15426521,1.814113805,4.524765054,34.44588453
72.04724409,1.810016343,4.524292372,34.39125558
71.93475353,1.808749299,4.520219685,34.37356953
71.88841202,1.802446247,4.517601108,34.36606415
71.88559969,1.80230654,4.492632158,34.35520006
71.8784293,1.800180018,4.48485846,34.34665181
71.86015504,1.800039131,4.48403034,34.25607224
71.8407444,1.799685429,4.481909667,34.23679801
71.79174801,1.798289171,4.47321028,34.22849602
71.77251214,1.790585104,4.468194864,34.22379904
71.75698911,1.78658551,4.467187139,34.20489342
71.75682618,1.781199258,4.465686616,34.19715077
71.63371675,1.768896236,4.463477487,34.19308806
71.62649543,1.767895879,4.459399715,34.19282339
71.44965361,1.762689419,4.457824756,34.19100806
71.37278107,1.75702954,4.455913242,34.18195905
71.36312735,1.754704643,4.443888513,34.17573166
71.36104073,1.752651447,4.44103572,34.1365315
71.35753227,1.749561015,4.439272112,34.10320223
71.35250266,1.747924573,4.437652812,34.09090835
71.33969548,1.747429316,4.436304012,34.07818737
71.33914873,1.745103915,4.43525031,34.04255535
71.32561413,1.744583101,4.432689246,34.03235544
71.28950875,1.741674794,4.430655345,33.96356079
71.23958028,1.734551079,4.430600242,33.93820787
71.22173618,1.734436848,4.419021661,33.91803189
71.19409733,1.732225148,4.413825348,33.8723934
71.18240996,1.731743775,4.413578715,33.8391425
71.17060146,1.731704208,4.408982843,33.81318838
71.15523839,1.725192644,4.402542169,33.80526597
71.15445128,1.723965036,4.402474468,33.79469757
71.14133315,1.72327468,4.39297847,33.7688173
71.13550514,1.718639019,4.385185387,33.74042948
71.13113754,1.717364704,4.381111598,33.73787335
71.07384141,1.713719663,4.37366755,33.72242958
71.07244884,1.708160399,4.370536425,33.71492865
71.05722929,1.703356514,4.369844422,33.70704832
71.00751664,1.702575267,4.36691241,33.66125019
70.98264601,1.697945607,4.355082256,33.64533226
70.98101768,1.695094819,4.354363366,33.63452258
70.98089624,1.695094819,4.351081877,33.61855154
70.9739724,1.695094819,4.35048257,33.60368326
70.92682685,1.689809713,4.346554139,33.57250591
70.91481633,1.687570633,4.345144829,33.56488048
70.87848384,1.684208926,4.343854936,33.51150839
70.72888805,1.683782892,4.342770888,33.47688688
70.69527741,1.683481353,4.340576592,33.45393326
70.69177819,1.682377598,4.336483274,33.44875168
70.68534267,1.679582443,4.332072277,33.44100104
70.63003663,1.673936495,4.33125264,33.42296821
70.5736543,1.672644377,4.33085255,33.4085796
70.55424219,1.66845636,4.329358802,33.40631976
70.50796826,1.665732362,4.321584912,33.39843899
70.49532392,1.661237888,4.319317713,33.33333002
70.48686672,1.657988592,4.318999302,33.30486731
70.36615982,1.656732118,4.316990066,33.27038011
70.27060624,1.649654604,4.316631457,33.26253024
70.2585545,1.643626313,4.304488348,33.25599819
70.20261822,1.639617673,4.301479649,33.24187596
70.17204056,1.635585245,4.293236049,33.20285251
70.10617673,1.6330518,4.292002935,33.20124718
70.0921039,1.62637581,4.29187798,33.19265443
70.05577178,1.619023526,4.290648003,33.15217409
70.05158938,1.618122977,4.285995369,33.11283745
70.03921643,1.615961,4.278797208,33.09990258
70.02551695,1.614413577,4.276374191,33.09438103
70.00453104,1.614282955,4.266299805,33.07646185
69.97154261,1.613196878,4.257219749,33.06804867
69.93413762,1.612864179,4.254002676,33.0642336
69.92492403,1.611737922,4.252993002,33.06225583
69.92374201,1.611304348,4.243267078,33.06129024
69.91002491,1.60894876,4.239746846,33.05590002
69.90464619,1.607820958,4.237394694,33.02718941
69.86574507,1.607631298,4.234349754,33.02343495
69.85522693,1.605383751,4.232543327,33.02064267
69.85356086,1.604999909,4.226660474,33.01909464
69.82838216,1.604013217,4.226456377,33.01666609
69.7992553,1.596777718,4.214344603,33.00484609
69.72924248,1.594894081,4.214000349,32.96242657
69.72756394,1.594488464,4.210065444,32.95785864
69.69802758,1.591592126,4.203667649,32.94663794
69.64525486,1.587667024,4.200250279,32.9237808
69.62033125,1.58681115,4.196301565,32.88589809
69.54845343,1.584298459,4.191131242,32.87280262
69.43789112,1.58360814,4.18924632,32.79457341
69.39731474,1.580875204,4.188381201,32.75256179
69.38393389,1.574757864,4.187086469,32.69229203
69.37612822,1.574589385,4.18675667,32.69022512
69.36316354,1.565652308,4.186320798,32.66453109
69.35095835,1.562675766,4.181369748,32.66436358
69.29918416,1.549629198,4.180349953,32.65665885
69.2885009,1.548665246,4.177624959,32.64563846
69.20851321,1.547799539,4.174690926,32.57918471
69.19529943,1.544535789,4.161458809,32.53164735
69.1333451,1.540707103,4.154010516,32.50182229
69.11600641,1.53939867,4.151887808,32.4918243
69.08255308,1.536732766,4.151825363,32.44350361
69.07418243,1.534045372,4.145772053,32.43730831
69.00690069,1.530657127,4.142298459,32.40620223
68.96826955,1.52639335,4.139345414,32.38850961
68.965254,1.525423729,4.139072727,32.3872349
68.91774892,1.52429239,4.138429685,32.37752654
68.91262779,1.519224758,4.12298955,32.36846361
68.86866389,1.518956719,4.121851553,32.36335184
68.81526955,1.517571885,4.11896273,32.34467521
68.77184786,1.512700953,4.116978286,32.30209522
68.71476764,1.506872435,4.112808179,32.29814344
68.60796141,1.50520802,4.108340389,32.29226344
68.55980117,1.502459779,4.108119704,32.2818457
68.55416841,1.497709266,4.108033695,32.27655453
68.55378202,1.494646582,4.105691477,32.19581521
68.52233704,1.492645555,4.099500181,32.1451053
68.50876304,1.488024487,4.091307328,32.0599955
68.49493488,1.485009483,4.076066356,32.01876329
68.47933107,1.481776002,4.05884315,31.93910749
68.43803194,1.48117501,4.056901053,31.87887075
68.43024564,1.47777094,4.056816442,31.87499317
68.40082625,1.476383361,4.055954089,31.83187573
68.32154457,1.476332653,4.0442561,31.8314676
68.30438078,1.473968363,4.043097741,31.81817874
68.28322017,1.459020593,4.042313425,31.78993644
68.28129093,1.456194796,4.027086592,31.76806204
68.27501367,1.456175182,4.011903434,31.74834277
68.26869208,1.455185837,4.008711274,31.74119997
68.17681211,1.453341126,4.006353812,31.73925837
68.16499761,1.450107598,4.004765396,31.71641356
68.15350205,1.448477422,4.004189365,31.67567824
68.13095416,1.444548131,4.004112949,31.65338253
68.10095159,1.440828881,4.00143443,31.61956465
68.05929919,1.437785585,3.998697811,31.58038906
68.04933462,1.437017573,3.995973677,31.53490269
68.00961918,1.432765783,3.991986363,31.53426825
67.92697291,1.428940017,3.985207264,31.48495601
67.91723134,1.426675514,3.981693984,31.48144517
67.89507577,1.426403642,3.975757576,31.48103518
67.87161393,1.426209729,3.972487108,31.45704758
67.73155856,1.42593211,3.962151815,31.4220972
67.65416495,1.42501605,3.959669195,31.41387385
67.63337301,1.422233927,3.958655081,31.40495589
67.5824799,1.419463295,3.958311789,31.3740315
67.57607129,1.419261431,3.955929599,31.36320337
67.5639919,1.419165279,3.9552433,31.35826349
67.56354095,1.41759977,3.952892679,31.35234461
67.49669918,1.412309541,3.949593766,31.34371193
67.4858505,1.412063134,3.94653706,31.2867394
67.4719267,1.411320204,3.932570118,31.25404187
67.43029657,1.404563117,3.930494434,31.23576842
67.25076235,1.401907246,3.929167687,31.22461527
67.20921836,1.399293129,3.929088895,31.19908561
67.20804115,1.389406239,3.926573783,31.17561378
67.20570097,1.388636324,3.925907712,31.16002592
67.19313305,1.386504025,3.925906183,31.06948694
67.07618105,1.384676328,3.921445098,31.0632882
67.06896552,1.383548695,3.919960353,31.03159903
66.98116835,1.379820392,3.918384257,31.00629197
66.9212194,1.379177183,3.916112118,30.98366109
66.89167351,1.369509723,3.91587331,30.97984463
66.87773441,1.365820275,3.915769293,30.97610166
66.86860315,1.365602928,3.911823042,30.94784858
66.85303618,1.363871257,3.907444977,30.91608792
66.83175479,1.362395908,3.896876266,30.91138567
66.81948757,1.360699402,3.883840904,30.86824508
66.77265501,1.358014632,3.878413126,30.85925495
66.71955822,1.352941835,3.875658971,30.84711551
66.68711367,1.344382411,3.875528771,30.8375176
66.66666667,1.34351707,3.874704332,30.76923694
66.64855565,1.34335476,3.869728721,30.75349145
66.63930924,1.342984001,3.865072526,30.75117071
66.59070827,1.342843841,3.846115933,30.7510638
66.55553945,1.339236804,3.842442533,30.74225623
66.47329709,1.329192367,3.840654592,30.72652491
66.44,1.329048881,3.837553826,30.72625582
66.43958161,1.327747464,3.83103809,30.67574927
66.4180651,1.326846917,3.830037492,30.66109342
66.39600015,1.325843688,3.82931381,30.64666805
66.35003401,1.325199832,3.823610946,30.6187297
66.3328866,1.323731357,3.802097399,30.61105539
66.32728733,1.322943095,3.799230094,30.6089362
66.27059774,1.321741277,3.797905008,30.58701795
66.21962383,1.313307767,3.790457981,30.55554728
66.21948035,1.310717253,3.789813801,30.53432294
66.1977519,1.308536644,3.788708019,30.53009952
66.18483973,1.299819481,3.774822476,30.51943045
66.16990675,1.296141794,3.773198315,30.50805792
66.15394451,1.295632165,3.771946952,30.47154361
66.10973256,1.293520639,3.768674699,30.47131162
66.0645933,1.286335835,3.766406513,30.45426254
66.04565626,1.28277584,3.766376051,30.4528599
65.98243975,1.281343586,3.764539473,30.4526074
65.96053667,1.28006926,3.756706874,30.41645312
65.95098961,1.27637358,3.749909649,30.40064959
65.94136087,1.275612941,3.745486271,30.36918593
65.93425487,1.273825156,3.74357495,30.33224246
65.93254063,1.272548769,3.742418116,30.32953681
65.90281374,1.271032343,3.739166006,30.30967924
65.88495187,1.270541491,3.738301869,30.29551377
65.81317222,1.266198294,3.728884698,30.21096705
65.74691305,1.2652255,3.728244341,30.18488759
65.72442805,1.261996077,3.724463989,30.16067111
65.71575619,1.260199456,3.722557594,30.11303448
65.65322805,1.259847958,3.719436906,30.11067612
65.6068906,1.257473356,3.716465242,30.03584646
65.56765022,1.256774074,3.716105305,30.01455016
65.56261609,1.256138353,3.713045354,29.99999868
65.49912434,1.255548114,3.711472978,29.97883392
65.47676436,1.253101426,3.708095039,29.97588496
65.47222799,1.251649664,3.701911488,29.95240802
65.47195158,1.24923631,3.701112175,29.89965533
65.46948368,1.247689694,3.69980096,29.89801695
65.45068027,1.24580206,3.699148243,29.89045151
65.42509416,1.244831311,3.696156025,29.89035603
65.41675595,1.24458623,3.695648764,29.87110527
65.37824926,1.24180752,3.683065029,29.87107963
65.37206266,1.238398637,3.679433465,29.87013309
65.34671125,1.236967939,3.677955265,29.86965234
65.34641381,1.235218484,3.676084797,29.85724793
65.34085799,1.23451223,3.67595389,29.85710636
65.33161385,1.234503594,3.675607897,29.85690931
65.29920213,1.232925692,3.674811507,29.84859681
65.25821596,1.230998788,3.670634921,29.84302017
65.24737224,1.228686224,3.669632347,29.83785079
65.11023822,1.225986703,3.648885848,29.82086398
65.02753464,1.225881652,3.644716692,29.789493
64.92810096,1.223786119,3.644386156,29.78256303
64.8740419,1.221234602,3.642396555,29.78070659
64.77753418,1.221214054,3.641908458,29.77484756
64.70902296,1.220241605,3.638499202,29.76178324
64.67999404,1.219999864,3.635892926,29.72265894
64.66340485,1.219887506,3.631039531,29.71693734
64.63878327,1.209506471,3.626961034,29.70918787
64.60371793,1.209261495,3.62078844,29.701655
64.56694585,1.208085722,3.605327618,29.68118245
64.54680293,1.207091664,3.598201596,29.63772367
64.4887317,1.206215566,3.592592689,29.62412524
64.44646241,1.200282524,3.578786138,29.56799012
64.43959216,1.194912599,3.563721349,29.56008028
64.40224008,1.191650818,3.561956242,29.55043562
64.39057631,1.189093515,3.559108119,29.50356738
64.35832274,1.188974189,3.553340768,29.50054595
64.35633967,1.185110848,3.550727548,29.44361589
64.33320707,1.179782076,3.545218936,29.44296743
64.32763907,1.179629735,3.542452107,29.42003388
64.30994275,1.178617111,3.537217869,29.41972531
64.30693709,1.174145791,3.534544349,29.39309049
64.17765398,1.169363634,3.533058112,29.35505333
64.12903519,1.167516839,3.525225909,29.34459613
64.04877837,1.16559679,3.525132071,29.33753331
64.04534731,1.163054143,3.524688433,29.33342763
64.00472175,1.160512226,3.523197342,29.28199357
63.99048858,1.158984815,3.52230414,29.25077385
63.94509368,1.156287787,3.513238289,29.22768659
63.94293126,1.156018386,3.513159814,29.22201077
63.89120424,1.154906007,3.511867148,29.21889842
63.887736,1.151454198,3.496765546,29.20012819
63.83735194,1.147985807,3.494884813,29.18226221
63.82336651,1.147552271,3.489491132,29.17138752
63.80787704,1.14530115,3.489413101,29.15764881
63.7734651,1.144692133,3.487157579,29.13385908
63.72550045,1.144429006,3.468459176,29.11858945
63.69919967,1.137110216,3.464749845,29.09129071
63.60206586,1.135292204,3.461429206,29.02723086
63.58336688,1.133702529,3.450365234,28.96251918
63.56696625,1.129330939,3.449362977,28.92699727
63.55170243,1.129308888,3.448648036,28.89212173
63.49667059,1.129275989,3.440181898,28.87228174
63.48502669,1.124852866,3.439282804,28.83812215
63.47181509,1.12276866,3.438271494,28.83800576
63.45386991,1.120286022,3.4344407,28.80643654
63.4458266,1.119551519,3.425640929,28.77463316
63.33390206,1.114634595,3.41667842,28.75449056
63.29948594,1.113896347,3.412884753,28.70448153
63.29189674,1.113877605,3.410072608,28.70369862
63.29125797,1.113262343,3.407350383,28.68597911
63.28869968,1.111184294,3.403647103,28.68513408
63.25433985,1.105796445,3.396560292,28.61698107
63.2477506,1.105277701,3.396321381,28.60462185
63.18344219,1.104546622,3.395549679,28.4936652
63.17421791,1.103143737,3.385842085,28.46938681
63.05327643,1.099609563,3.379993735,28.46548955
63.05248619,1.098447072,3.378216466,28.46094523
62.99945723,1.096699287,3.376228809,28.4328569
62.96683582,1.093976813,3.375019236,28.42833799
62.91214027,1.090003687,3.372825269,28.40751322
62.90563557,1.088808408,3.370764763,28.39543289
62.87009284,1.084589155,3.366448363,28.37350028
62.83741441,1.082923172,3.364700597,28.37208689
62.77993055,1.082507505,3.359050955,28.35170545
62.76479234,1.081740592,3.357891316,28.35140055
62.72542522,1.080432173,3.35483562,28.30490086
62.71675875,1.076954889,3.343752821,28.29703576
62.71202502,1.07124544,3.340672421,28.29372241
62.71202502,1.069267985,3.335537818,28.27224325
62.71202502,1.068042493,3.333211481,28.25083037
62.70426964,1.067615658,3.330879647,28.21894148
62.6933054,1.066067943,3.327642931,28.21040348
62.67542816,1.06365834,3.325229644,28.18627348
62.66261193,1.045097011,3.323556876,28.03030228
62.66047549,1.042420539,3.311917266,28.02614007
62.63631602,1.03765871,3.309614668,27.98078646
62.63101604,1.03745107,3.308242479,27.95849098
62.60971749,1.037005801,3.296184247,27.9544543
62.57851201,1.032589657,3.283764718,27.9479642
62.54570152,1.03113561,3.277639757,27.90737266
62.51546278,1.026974612,3.276805809,27.87878337
62.51299913,1.026759396,3.272228651,27.84275971
62.28747982,1.024883879,3.270201805,27.84051735
62.2777655,1.024721968,3.269876743,27.79061335
62.2689034,1.019986216,3.26796146,27.76397192
62.22206387,1.018494844,3.266219419,27.74934378
62.14250348,1.016851101,3.261711466,27.72310103
62.09728764,1.0145958,3.259224687,27.71067233
62.06440948,1.013238096,3.253767169,27.65409471
62.04338131,1.010404365,3.247230212,27.64549857
62.03133035,1.001681034,3.246147941,27.62404805
61.90084683,1.000133351,3.243773291,27.60827765
61.89989171,0.996032402,3.241289371,27.60735298
61.77108434,0.990243813,3.230091684,27.53592056
61.73357046,0.98965985,3.224425154,27.52614007
61.66416394,0.985441104,3.224126025,27.49450926
61.6382614,0.985152666,3.224056628,27.48863746
61.61098106,0.984736106,3.216547932,27.46090884
61.55741451,0.981551171,3.210209418,27.45903202
61.51696888,0.978558466,3.205512283,27.44087929
61.50464362,0.978442417,3.204850262,27.42416264
61.4999922,0.978425138,3.198507293,27.40047029
61.48861763,0.975512642,3.172572034,27.39217558
61.48404436,0.974386783,3.169374451,27.38748409
61.43372647,0.974174817,3.167960138,27.37018416
61.30445991,0.973899494,3.166748555,27.35980696
61.30121417,0.973439384,3.154745956,27.3369966
61.27476175,0.973074634,3.153302096,27.30861623
61.23539893,0.969507981,3.15204269,27.30040705
61.20985604,0.968993881,3.150563051,27.27084949
61.20488318,0.967924416,3.149705235,27.26479466
61.18717151,0.967335553,3.149483912,27.24519968
61.11111111,0.967291495,3.145404178,27.22428651
61.08554064,0.966730635,3.141381397,27.22329094
61.04412605,0.963162682,3.140642247,27.21812415
61.0335234,0.962367471,3.138577859,27.16303689
61.02869757,0.960917017,3.138204943,27.15895729
61.02314588,0.957571987,3.132082956,27.15570952
60.98171399,0.956623581,3.129931615,27.13607967
60.97250397,0.956139758,3.126384492,27.11864972
60.93258235,0.951278322,3.124369571,27.08504419
60.8679838,0.949965937,3.119421705,27.07122246
60.85254361,0.946006184,3.118301731,27.05571983
60.82761491,0.943107267,3.111192234,27.05512847
60.81119123,0.942879105,3.107611053,27.05125023
60.80938505,0.94160514,3.106462928,27.02223992
60.7773291,0.941102659,3.106299949,26.9957949
